"Period","Region","Age.Range","Duration of Hospitalizations Mean","PM10 mean","PM10 max","O3 mean","O3 max","NOX as NO2 mean","NOX as NO2 max","NO mean","NO max","PM2.5 mean","PM2.5 max","CO mean","CO max","Hospitalizations_100000","Ambulatory_100000","Deaths_100000","Month","Season"
"2018-02-01","Algarve","6",284.5,14.5462462427027,46.5,69.0084821393304,114.4,16.0113095203869,147.69999999,1.76726190345238,47.39999999,8.84569138176353,25,NA,NA,12.5323562652667,1.36716613802909,1.59502716103394,2,"4"
"2018-02-01","Centro","6",97.6363636363636,22.3619047619048,98,44.75,96,37.8041112454655,513,10.6124546553809,305,NA,NA,258.823619616564,1528.99999,12.404149751917,1.03743797925124,0.72169598556608,2,"4"
"2018-02-01","LVT","6",204.857142857143,18.6596091826712,98.2,54.9296844180658,121,44.190355244709,897.5,11.567947272965,469.69999999,10.0613692921784,75.29999999,318.683783245233,1778,15.8,3.77142857142857,1.22857142857143,2,"4"
"2018-02-01","Madeira","6",245,13.4083395355547,49.89999999,67.8629464245089,90.09999999,84.4394932897169,287.19999999,31.9731743631297,197.4,3.19017125705882,29.89999999,281.219075991058,1038.99999,23.6271633621453,0,3.15028844828605,2,"4"
"2018-02-01","Norte","6",140.354838709677,17.0552325581395,79,33.8451966152315,104,112.488914369186,710.39999999,41.2953363876988,360,7.73025048169557,30,514.690067050037,2861,15.2253008676182,2.74279317100476,0.699692135460397,2,"4"
"2018-02-01","Algarve","7",1474,14.5462462427027,46.5,69.0084821393304,114.4,16.0113095203869,147.69999999,1.76726190345238,47.39999999,8.84569138176353,25,NA,NA,61.2946151883043,0,19.8239090014219,2,"4"
"2018-02-01","Centro","7",870.272727272727,22.3619047619048,98,44.75,96,37.8041112454655,513,10.6124546553809,305,NA,NA,258.823619616564,1528.99999,88.8588182228236,0.76680198466396,16.0577356788453,2,"4"
"2018-02-01","LVT","7",919,18.6596091826712,98.2,54.9296844180658,121,44.190355244709,897.5,11.567947272965,469.69999999,10.0613692921784,75.29999999,318.683783245233,1778,71.8285714285714,3.2,14.9714285714286,2,"4"
"2018-02-01","Madeira","7",1232.5,13.4083395355547,49.89999999,67.8629464245089,90.09999999,84.4394932897169,287.19999999,31.9731743631297,197.4,3.19017125705882,29.89999999,281.219075991058,1038.99999,95.2962255606529,0,21.2644470259308,2,"4"
"2018-02-01","Norte","7",790.666666666667,17.0552325581395,79,33.8451966152315,104,112.488914369186,710.39999999,41.2953363876988,360,7.73025048169557,30,514.690067050037,2861,67.3383711167086,2.12706409179961,12.0067170445004,2,"4"
"2018-03-01","Algarve","1",33.1428571428571,20.6965181028969,71.79999999,85.5227026986081,118.3,7.98783783404054,70.5,1.28229729640541,16.5,9.79325842616105,27,NA,NA,11.6209121732473,3.64577636807758,0,3,"4"
"2018-03-01","Centro","1",22.271186440678,15.0622981079834,67,63.7486559139785,93,29.2586547972305,631,7.89960435212661,370,9.29292929292929,25,172.370218579235,1115,13.4866937302661,3.382949932341,0.04510599909788,3,"4"
"2018-03-01","LVT","1",24.9519230769231,17.504318555029,72.09999999,71.7350636408478,136.19999999,24.6879841683129,708.39999999,5.47418867128381,426.5,8.38841526011,29.89999999,256.507753962363,1409,15.4571428571429,5.34285714285714,0.114285714285714,3,"4"
"2018-03-01","Madeira","1",15.6666666666667,23.5742434397848,83.4,61.8652759044145,103.4,73.8052489864872,321.5,26.2382234155585,170.3,5.06877523328398,29.89999999,214.994616419919,880,5.11921872846483,0,0,3,"4"
"2018-03-01","Norte","1",26.6725663716814,13.9746617994417,50,51.3629697525206,117,65.8608403918503,608.79999999,20.7407838949929,313.39999999,5.46594005449591,50,341.001347648248,1538.99999,19.8152812762385,6.38119227539882,0.0559753708368318,3,"4"
"2018-03-01","Algarve","5",42,20.6965181028969,71.79999999,85.5227026986081,118.3,7.98783783404054,70.5,1.28229729640541,16.5,9.79325842616105,27,NA,NA,2.96219329906304,1.13930511502424,0,3,"4"
"2018-03-01","Centro","5",35.3888888888889,15.0622981079834,67,63.7486559139785,93,29.2586547972305,631,7.89960435212661,370,9.29292929292929,25,172.370218579235,1115,4.42038791159224,0.81190798376184,0.09021199819576,3,"4"
